subjectID	order	RunNum	itemName	onsetTime	trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
cat_between_MRI_998	 2	 5	 KinderBuenoWhite2.bmp	 7.695948e+01	 24	 5.008414e+02	 24	 999000	 98	 7.797721e+01	 116.67	 166.67	 53.00	 37	 4.76	 
cat_between_MRI_998	 2	 5	 ClickBlackWhite3.bmp	 8.495174e+01	 12	 999000	 120	 999000	 999	 8.596961e+01	 116.67	 166.67	 19.00	 40	 5.55	 
cat_between_MRI_998	 2	 5	 KinderBuenoBrown3.bmp	 8.795519e+01	 24	 999000	 240	 999000	 999	 8.897299e+01	 116.67	 166.67	 44.00	 55	 5.01	 
cat_between_MRI_998	 2	 5	 Mekupelet.bmp	 8.995761e+01	 24	 999000	 240	 999000	 999	 9.097515e+01	 116.67	 166.67	 39.00	 22	 5.06	 
cat_between_MRI_998	 2	 5	 KifkefMaklot2.bmp	 9.296085e+01	 12	 999000	 120	 999000	 999	 9.397867e+01	 116.67	 166.67	 12.00	 59	 5.77	 
cat_between_MRI_998	 2	 5	 Tapuchips.bmp	 9.494616e+01	 12	 999000	 120	 999000	 999	 9.596418e+01	 116.67	 166.67	 21.00	 39	 5.51	 
cat_between_MRI_998	 2	 5	 Bounty.bmp	 9.794973e+01	 12	 999000	 120	 999000	 999	 9.896752e+01	 116.67	 166.67	 15.00	 34	 5.62	 
cat_between_MRI_998	 2	 5	 Dubonim.bmp	 1.019543e+02	 11	 999000	 1	 1.168352e+02	 999	 1.029721e+02	 66.67	 166.67	 11.00	 47	 5.81	 
cat_between_MRI_998	 2	 5	 TapuchipsCrunch.bmp	 1.039565e+02	 24	 999000	 240	 999000	 999	 1.049742e+02	 66.67	 166.67	 57.00	 29	 4.35	 
cat_between_MRI_998	 2	 5	 DoritosSourSpicy.bmp	 1.079609e+02	 24	 999000	 240	 999000	 999	 1.089787e+02	 66.67	 166.67	 56.00	 10	 4.64	 
cat_between_MRI_998	 2	 5	 Popco.bmp	 1.099463e+02	 11	 4.260444e+02	 110	 6.670422e+01	 98	 1.109644e+02	 83.33	 166.67	 8.00	 38	 6.12	 
cat_between_MRI_998	 2	 5	 ChocolateParaMilk3.bmp	 1.129499e+02	 11	 4.624098e+02	 110	 8.345184e+01	 98	 1.139677e+02	 100.00	 166.67	 14.00	 21	 5.67	 
cat_between_MRI_998	 2	 5	 Loacker.bmp	 1.159533e+02	 24	 999000	 240	 999000	 999	 1.169710e+02	 100.00	 166.67	 55.00	 24	 4.68	 
cat_between_MRI_998	 2	 5	 ChocolateParaCookies5.bmp	 1.189567e+02	 24	 999000	 240	 999000	 999	 1.199745e+02	 100.00	 166.67	 45.00	 60	 4.96	 
cat_between_MRI_998	 2	 5	 BisliGrill.bmp	 1.209588e+02	 22	 5.254717e+02	 220	 1.669452e+02	 98	 1.219767e+02	 100.00	 183.33	 48.00	 6	 4.85	 
cat_between_MRI_998	 2	 5	 KinderBuenoWhite2.bmp	 1.229611e+02	 24	 999000	 240	 999000	 999	 1.239790e+02	 100.00	 183.33	 53.00	 37	 4.76	 
cat_between_MRI_998	 2	 5	 Snickers.bmp	 1.249467e+02	 12	 999000	 120	 999000	 999	 1.259645e+02	 100.00	 183.33	 22.00	 7	 5.49	 
cat_between_MRI_998	 2	 5	 Apropo.bmp	 1.309534e+02	 11	 4.988915e+02	 110	 1.001980e+02	 98	 1.319712e+02	 116.67	 183.33	 9.00	 11	 6.04	 
cat_between_MRI_998	 2	 5	 ChocolateParaCookies5.bmp	 1.329557e+02	 24	 999000	 240	 999000	 999	 1.339734e+02	 116.67	 183.33	 45.00	 60	 4.96	 
cat_between_MRI_998	 2	 5	 DoritosNatural.bmp	 1.349581e+02	 24	 999000	 240	 999000	 999	 1.359757e+02	 116.67	 183.33	 52.00	 3	 4.79	 
cat_between_MRI_998	 2	 5	 DoritosSourSpicy.bmp	 1.389624e+02	 24	 999000	 240	 999000	 999	 1.399802e+02	 116.67	 183.33	 56.00	 10	 4.64	 
cat_between_MRI_998	 2	 5	 Twix.bmp	 1.409480e+02	 12	 999000	 120	 999000	 999	 1.419658e+02	 116.67	 183.33	 7.00	 44	 6.13	 
cat_between_MRI_998	 2	 5	 Mentos.bmp	 1.449525e+02	 22	 5.558226e+02	 220	 1.835884e+02	 98	 1.459702e+02	 116.67	 200.00	 54.00	 58	 4.73	 
cat_between_MRI_998	 2	 5	 ClickBlackWhite3.bmp	 1.469549e+02	 12	 999000	 120	 999000	 999	 1.479725e+02	 116.67	 200.00	 19.00	 40	 5.55	 
cat_between_MRI_998	 2	 5	 KifkefMaklot2.bmp	 1.509592e+02	 12	 999000	 120	 999000	 999	 1.519771e+02	 116.67	 200.00	 12.00	 59	 5.77	 
cat_between_MRI_998	 2	 5	 BisliOnion.bmp	 1.539457e+02	 12	 999000	 120	 999000	 999	 1.549637e+02	 116.67	 200.00	 5.00	 13	 6.16	 
cat_between_MRI_998	 2	 5	 HappyHippo.bmp	 1.559482e+02	 12	 999000	 120	 999000	 999	 1.569659e+02	 116.67	 200.00	 6.00	 25	 6.16	 
cat_between_MRI_998	 2	 5	 Tictac.bmp	 1.589515e+02	 11	 4.687749e+02	 110	 1.167710e+02	 98	 1.599694e+02	 133.33	 200.00	 17.00	 49	 5.57	 
cat_between_MRI_998	 2	 5	 KinderBuenoBrown3.bmp	 1.609538e+02	 24	 999000	 240	 999000	 999	 1.619716e+02	 133.33	 200.00	 44.00	 55	 5.01	 
cat_between_MRI_998	 2	 5	 Mekupelet.bmp	 1.659594e+02	 24	 999000	 240	 999000	 999	 1.669773e+02	 133.33	 200.00	 39.00	 22	 5.06	 
cat_between_MRI_998	 2	 5	 Kitkat.bmp	 1.699473e+02	 24	 999000	 240	 999000	 999	 1.709650e+02	 133.33	 200.00	 58.00	 1	 4.34	 
cat_between_MRI_998	 2	 5	 BabyDoll.bmp	 1.759540e+02	 12	 999000	 120	 999000	 999	 1.769718e+02	 133.33	 200.00	 3.00	 16	 6.59	 
cat_between_MRI_998	 2	 5	 BambaSweet.bmp	 1.779562e+02	 12	 999000	 120	 999000	 999	 1.789741e+02	 133.33	 200.00	 20.00	 33	 5.51	 
cat_between_MRI_998	 2	 5	 TapuchipsCrunch.bmp	 1.799586e+02	 24	 999000	 240	 999000	 999	 1.809763e+02	 133.33	 200.00	 57.00	 29	 4.35	 
cat_between_MRI_998	 2	 5	 Dubonim.bmp	 1.819608e+02	 11	 999000	 1	 1.335856e+02	 999	 1.829786e+02	 83.33	 200.00	 11.00	 47	 5.81	 
cat_between_MRI_998	 2	 5	 Hit.bmp	 1.849476e+02	 24	 999000	 240	 999000	 999	 1.859652e+02	 83.33	 200.00	 41.00	 23	 5.05	 
cat_between_MRI_998	 2	 5	 Smarties.bmp	 1.879508e+02	 24	 999000	 240	 999000	 999	 1.889686e+02	 83.33	 200.00	 50.00	 26	 4.81	 
cat_between_MRI_998	 2	 5	 Cheetos.bmp	 1.919553e+02	 24	 999000	 240	 999000	 999	 1.929731e+02	 83.33	 200.00	 42.00	 9	 5.04	 
cat_between_MRI_998	 2	 5	 KashitSour.bmp	 1.949587e+02	 22	 6.296724e+02	 220	 2.001827e+02	 98	 1.959765e+02	 83.33	 216.67	 51.00	 31	 4.81	 
cat_between_MRI_998	 2	 5	 BagaleShtuhim.bmp	 1.979620e+02	 12	 999000	 120	 999000	 999	 1.989798e+02	 83.33	 216.67	 13.00	 57	 5.77	 
cat_between_MRI_998	 2	 5	 Loacker.bmp	 2.019499e+02	 24	 999000	 240	 999000	 999	 2.029677e+02	 83.33	 216.67	 55.00	 24	 4.68	 
cat_between_MRI_998	 2	 5	 WerthersOriginal.bmp	 2.039522e+02	 12	 999000	 120	 999000	 999	 2.049699e+02	 83.33	 216.67	 10.00	 53	 5.85	 
cat_between_MRI_998	 2	 5	 PesekZman.bmp	 2.089577e+02	 22	 5.506361e+02	 220	 2.168888e+02	 98	 2.099755e+02	 83.33	 233.33	 49.00	 50	 4.83	 
cat_between_MRI_998	 2	 5	 Halva2.bmp	 2.109600e+02	 11	 4.763043e+02	 110	 8.336085e+01	 98	 2.119777e+02	 100.00	 233.33	 16.00	 17	 5.58	 
cat_between_MRI_998	 2	 5	 ClickXLwhite4.bmp	 2.159490e+02	 22	 5.433368e+02	 220	 2.336282e+02	 98	 2.169667e+02	 100.00	 250.00	 43.00	 45	 5.03	 
cat_between_MRI_998	 2	 5	 Tapuchips.bmp	 2.179511e+02	 12	 999000	 120	 999000	 999	 2.189690e+02	 100.00	 250.00	 21.00	 39	 5.51	 
cat_between_MRI_998	 2	 5	 ClickBalls5.bmp	 2.209545e+02	 22	 5.777770e+02	 220	 2.501469e+02	 98	 2.219722e+02	 100.00	 266.67	 46.00	 36	 4.91	 
cat_between_MRI_998	 2	 5	 BambaNugat.bmp	 2.229569e+02	 24	 999000	 240	 999000	 999	 2.239745e+02	 100.00	 266.67	 47.00	 27	 4.85	 
cat_between_MRI_998	 2	 5	 ChocolateParaSucariotKoftzot2.bmp	 2.249590e+02	 24	 999000	 240	 999000	 999	 2.259767e+02	 100.00	 266.67	 40.00	 20	 5.06	 
cat_between_MRI_998	 2	 5	 DoritosGrill.bmp	 2.299480e+02	 12	 999000	 120	 999000	 999	 2.309657e+02	 100.00	 266.67	 18.00	 51	 5.57	 
cat_between_MRI_998	 2	 5	 Tortit.bmp	 2.329513e+02	 12	 999000	 120	 999000	 999	 2.339692e+02	 100.00	 266.67	 4.00	 19	 6.27	 
cat_between_MRI_998	 2	 5	 ChocolateParaMilk3.bmp	 2.349536e+02	 11	 5.947346e+02	 110	 1.000123e+02	 98	 2.359713e+02	 116.67	 266.67	 14.00	 21	 5.67	 
cat_between_MRI_998	 2	 5	 Popco.bmp	 2.389580e+02	 11	 5.262791e+02	 110	 1.167318e+02	 98	 2.399758e+02	 133.33	 266.67	 8.00	 38	 6.12	 
cat_between_MRI_998	 2	 5	 Bounty.bmp	 2.409603e+02	 12	 999000	 120	 999000	 999	 2.419781e+02	 133.33	 266.67	 15.00	 34	 5.62	 
