subjectID	order	RunNum	itemName	onsetTime	trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
cat_between_MRI_999	 1	 3	 SkittlesSour4.bmp	 9.296063e+01	 12	 999000	 120	 999000	 999	 9.397830e+01	 0.00	 0.00	 14.00	 8	 5.77	 
cat_between_MRI_999	 1	 3	 KinderJoy.bmp	 9.496275e+01	 12	 999000	 120	 999000	 999	 9.598059e+01	 0.00	 0.00	 4.00	 4	 6.64	 
cat_between_MRI_999	 1	 3	 Mars.bmp	 9.696508e+01	 22	 999000	 2	 1.184252e+00	 999	 9.798250e+01	 0.00	 0.00	 47.00	 35	 4.44	 
cat_between_MRI_999	 1	 3	 Tortit.bmp	 9.896721e+01	 12	 999000	 120	 999000	 999	 9.998478e+01	 0.00	 0.00	 16.00	 19	 5.76	 
cat_between_MRI_999	 1	 3	 BisliOnion.bmp	 1.009695e+02	 12	 999000	 120	 999000	 999	 1.019870e+02	 0.00	 0.00	 22.00	 27	 5.54	 
cat_between_MRI_999	 1	 3	 ClickBalls5.bmp	 1.039727e+02	 12	 999000	 120	 999000	 999	 1.049904e+02	 0.00	 0.00	 17.00	 44	 5.75	 
cat_between_MRI_999	 1	 3	 Taami.bmp	 1.069597e+02	 12	 999000	 120	 999000	 999	 1.079771e+02	 0.00	 0.00	 21.00	 55	 5.55	 
cat_between_MRI_999	 1	 3	 SkittlesFruits2.bmp	 1.099629e+02	 24	 999000	 240	 999000	 999	 1.109805e+02	 0.00	 0.00	 42.00	 45	 4.76	 
cat_between_MRI_999	 1	 3	 Mentos.bmp	 1.119653e+02	 12	 999000	 120	 999000	 999	 1.129830e+02	 0.00	 0.00	 19.00	 60	 5.64	 
cat_between_MRI_999	 1	 3	 Cheetos.bmp	 1.149686e+02	 24	 999000	 240	 999000	 999	 1.159864e+02	 0.00	 0.00	 49.00	 49	 4.33	 
cat_between_MRI_999	 1	 3	 KinderBuenoWhite2.bmp	 1.199574e+02	 11	 999000	 1	 1.182193e+00	 999	 1.209753e+02	 0.00	 0.00	 7.00	 29	 6.42	 
cat_between_MRI_999	 1	 3	 KashitSour.bmp	 1.219598e+02	 24	 999000	 240	 999000	 999	 1.229772e+02	 0.00	 0.00	 51.00	 7	 4.23	 
cat_between_MRI_999	 1	 3	 CrunchBisquitBrown3.bmp	 1.249631e+02	 24	 999000	 240	 999000	 999	 1.259806e+02	 0.00	 0.00	 41.00	 59	 4.92	 
cat_between_MRI_999	 1	 3	 Kitkat.bmp	 1.269653e+02	 22	 999000	 2	 1.215945e+00	 999	 1.279831e+02	 0.00	 0.00	 45.00	 11	 4.61	 
cat_between_MRI_999	 1	 3	 Dubonim.bmp	 1.289676e+02	 24	 999000	 240	 999000	 999	 1.299851e+02	 0.00	 0.00	 43.00	 20	 4.68	 
cat_between_MRI_999	 1	 3	 KinderJoy.bmp	 1.319709e+02	 12	 999000	 120	 999000	 999	 1.329887e+02	 0.00	 0.00	 4.00	 4	 6.64	 
cat_between_MRI_999	 1	 3	 BisliPizza3.bmp	 1.339733e+02	 24	 999000	 240	 999000	 999	 1.349910e+02	 0.00	 0.00	 48.00	 30	 4.42	 
cat_between_MRI_999	 1	 3	 Mentos.bmp	 1.369599e+02	 12	 999000	 120	 999000	 999	 1.379777e+02	 0.00	 0.00	 19.00	 60	 5.64	 
cat_between_MRI_999	 1	 3	 HappyHippo.bmp	 1.389621e+02	 11	 999000	 1	 1.081496e+00	 999	 1.399796e+02	 0.00	 0.00	 18.00	 21	 5.69	 
cat_between_MRI_999	 1	 3	 Loacker.bmp	 1.409644e+02	 12	 999000	 120	 999000	 999	 1.419819e+02	 0.00	 0.00	 20.00	 17	 5.64	 
cat_between_MRI_999	 1	 3	 KinderBuenoBrown3.bmp	 1.429666e+02	 12	 999000	 120	 999000	 999	 1.439842e+02	 0.00	 0.00	 5.00	 25	 6.61	 
cat_between_MRI_999	 1	 3	 BagaleShtuhim.bmp	 1.449690e+02	 24	 999000	 240	 999000	 999	 1.459865e+02	 0.00	 0.00	 58.00	 18	 3.72	 
cat_between_MRI_999	 1	 3	 TapuchipsCrunch.bmp	 1.479723e+02	 24	 999000	 240	 999000	 999	 1.489899e+02	 0.00	 0.00	 57.00	 28	 3.81	 
cat_between_MRI_999	 1	 3	 WerthersOriginal.bmp	 1.499746e+02	 12	 999000	 120	 999000	 999	 1.509920e+02	 0.00	 0.00	 11.00	 58	 5.95	 
cat_between_MRI_999	 1	 3	 BisliOnion.bmp	 1.519603e+02	 12	 999000	 120	 999000	 999	 1.529779e+02	 0.00	 0.00	 22.00	 27	 5.54	 
cat_between_MRI_999	 1	 3	 Kitkat.bmp	 1.539623e+02	 22	 999000	 2	 1.207539e+00	 999	 1.549801e+02	 0.00	 0.00	 45.00	 11	 4.61	 
cat_between_MRI_999	 1	 3	 Bounty.bmp	 1.589680e+02	 12	 999000	 120	 999000	 999	 1.599855e+02	 0.00	 0.00	 8.00	 13	 6.26	 
cat_between_MRI_999	 1	 3	 KashitSour.bmp	 1.649577e+02	 24	 999000	 240	 999000	 999	 1.659758e+02	 0.00	 0.00	 51.00	 7	 4.23	 
cat_between_MRI_999	 1	 3	 Tortit.bmp	 1.669602e+02	 12	 999000	 120	 999000	 999	 1.679780e+02	 0.00	 0.00	 16.00	 19	 5.76	 
cat_between_MRI_999	 1	 3	 GumiSnakes3.bmp	 1.729670e+02	 22	 999000	 2	 1.119940e+00	 999	 1.739848e+02	 0.00	 0.00	 52.00	 1	 4.22	 
cat_between_MRI_999	 1	 3	 Halva2.bmp	 1.749693e+02	 11	 999000	 1	 1.159828e+00	 999	 1.759872e+02	 0.00	 0.00	 10.00	 39	 6.15	 
cat_between_MRI_999	 1	 3	 GumiWine2.bmp	 1.769715e+02	 11	 999000	 1	 1.136337e+00	 999	 1.779892e+02	 0.00	 0.00	 12.00	 34	 5.89	 
cat_between_MRI_999	 1	 3	 DoritosNatural.bmp	 1.789738e+02	 24	 999000	 240	 999000	 999	 1.799914e+02	 0.00	 0.00	 54.00	 16	 4.18	 
cat_between_MRI_999	 1	 3	 SkittlesSour4.bmp	 1.819605e+02	 12	 999000	 120	 999000	 999	 1.829782e+02	 0.00	 0.00	 14.00	 8	 5.77	 
cat_between_MRI_999	 1	 3	 Taami.bmp	 1.869661e+02	 12	 999000	 120	 999000	 999	 1.879839e+02	 0.00	 0.00	 21.00	 55	 5.55	 
cat_between_MRI_999	 1	 3	 Tapuchips.bmp	 1.889683e+02	 11	 999000	 1	 1.157168e+00	 999	 1.899861e+02	 0.00	 0.00	 15.00	 15	 5.76	 
cat_between_MRI_999	 1	 3	 Bamba.bmp	 1.909705e+02	 22	 999000	 2	 1.199984e+00	 999	 1.919883e+02	 0.00	 0.00	 44.00	 51	 4.62	 
cat_between_MRI_999	 1	 3	 BambaNugat.bmp	 1.929727e+02	 11	 999000	 1	 1.085311e+00	 999	 1.939905e+02	 0.00	 0.00	 13.00	 50	 5.79	 
cat_between_MRI_999	 1	 3	 BambaSweet.bmp	 1.949581e+02	 22	 999000	 2	 1.216365e+00	 999	 1.959761e+02	 0.00	 0.00	 53.00	 40	 4.19	 
cat_between_MRI_999	 1	 3	 Mars.bmp	 1.969606e+02	 22	 999000	 2	 1.225200e+00	 999	 1.979784e+02	 0.00	 0.00	 47.00	 35	 4.44	 
cat_between_MRI_999	 1	 3	 Mekupelet.bmp	 1.989629e+02	 24	 999000	 240	 999000	 999	 1.999806e+02	 0.00	 0.00	 40.00	 22	 4.96	 
cat_between_MRI_999	 1	 3	 Smarties.bmp	 2.019662e+02	 12	 999000	 120	 999000	 999	 2.029841e+02	 0.00	 0.00	 9.00	 36	 6.22	 
cat_between_MRI_999	 1	 3	 ClickBisquit2.bmp	 2.059708e+02	 24	 999000	 240	 999000	 999	 2.069885e+02	 0.00	 0.00	 39.00	 54	 5.02	 
cat_between_MRI_999	 1	 3	 Popco.bmp	 2.089572e+02	 22	 999000	 2	 1.322187e+00	 999	 2.099752e+02	 0.00	 0.00	 50.00	 33	 4.24	 
cat_between_MRI_999	 1	 3	 CrunchBisquitBrown3.bmp	 2.159652e+02	 24	 999000	 240	 999000	 999	 2.169831e+02	 0.00	 0.00	 41.00	 59	 4.92	 
cat_between_MRI_999	 1	 3	 ChocolateParaMilk3.bmp	 2.179675e+02	 24	 999000	 240	 999000	 999	 2.189853e+02	 0.00	 0.00	 46.00	 3	 4.60	 
cat_between_MRI_999	 1	 3	 BisliGrill.bmp	 2.199699e+02	 24	 999000	 240	 999000	 999	 2.209875e+02	 0.00	 0.00	 55.00	 26	 4.12	 
cat_between_MRI_999	 1	 3	 KinderBuenoWhite2.bmp	 2.219720e+02	 11	 999000	 1	 1.097594e+00	 999	 2.229898e+02	 0.00	 0.00	 7.00	 29	 6.42	 
cat_between_MRI_999	 1	 3	 ClickXLwhite4.bmp	 2.249584e+02	 24	 999000	 240	 999000	 999	 2.259765e+02	 0.00	 0.00	 56.00	 37	 3.86	 
cat_between_MRI_999	 1	 3	 ClickBalls5.bmp	 2.279623e+02	 12	 999000	 120	 999000	 999	 2.289798e+02	 0.00	 0.00	 17.00	 44	 5.75	 
cat_between_MRI_999	 1	 3	 DoritosGrill.bmp	 2.319666e+02	 12	 999000	 120	 999000	 999	 2.329843e+02	 0.00	 0.00	 6.00	 32	 6.58	 
cat_between_MRI_999	 1	 3	 SkittlesFruits2.bmp	 2.339689e+02	 24	 999000	 240	 999000	 999	 2.349866e+02	 0.00	 0.00	 42.00	 45	 4.76	 
cat_between_MRI_999	 1	 3	 Cheetos.bmp	 2.359711e+02	 24	 999000	 240	 999000	 999	 2.369889e+02	 0.00	 0.00	 49.00	 49	 4.33	 
cat_between_MRI_999	 1	 3	 Dubonim.bmp	 2.389744e+02	 24	 999000	 240	 999000	 999	 2.399922e+02	 0.00	 0.00	 43.00	 20	 4.68	 
cat_between_MRI_999	 1	 3	 CrunchBisquitWhite2.bmp	 2.409601e+02	 12	 999000	 120	 999000	 999	 2.419777e+02	 0.00	 0.00	 3.00	 9	 6.74	 
