subjectID	order	RunNum	itemName	onsetTime	trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
cat_between_MRI_998	 2	 3	 BambaSweet.bmp	 5.995089e+01	 12	 999000	 120	 999000	 999	 6.096863e+01	 0.00	 0.00	 20.00	 33	 5.51	 
cat_between_MRI_998	 2	 3	 Kitkat.bmp	 6.393830e+01	 24	 999000	 240	 999000	 999	 6.495648e+01	 0.00	 0.00	 58.00	 1	 4.34	 
cat_between_MRI_998	 2	 3	 DoritosSourSpicy.bmp	 6.694209e+01	 24	 999000	 240	 999000	 999	 6.795974e+01	 0.00	 0.00	 56.00	 10	 4.64	 
cat_between_MRI_998	 2	 3	 Loacker.bmp	 7.394990e+01	 24	 999000	 240	 999000	 999	 7.496779e+01	 0.00	 0.00	 55.00	 24	 4.68	 
cat_between_MRI_998	 2	 3	 Dubonim.bmp	 7.695321e+01	 11	 999000	 1	 1.110154e+00	 999	 7.797103e+01	 0.00	 0.00	 11.00	 47	 5.81	 
cat_between_MRI_998	 2	 3	 DoritosGrill.bmp	 8.694779e+01	 12	 999000	 120	 999000	 999	 8.796561e+01	 0.00	 0.00	 18.00	 51	 5.57	 
cat_between_MRI_998	 2	 3	 Hit.bmp	 8.895008e+01	 24	 999000	 240	 999000	 999	 8.996786e+01	 0.00	 0.00	 41.00	 23	 5.05	 
cat_between_MRI_998	 2	 3	 Popco.bmp	 9.095235e+01	 11	 999000	 1	 1.101623e+00	 999	 9.197012e+01	 0.00	 0.00	 8.00	 38	 6.12	 
cat_between_MRI_998	 2	 3	 KifkefMaklot2.bmp	 9.295458e+01	 12	 999000	 120	 999000	 999	 9.397231e+01	 0.00	 0.00	 12.00	 59	 5.77	 
cat_between_MRI_998	 2	 3	 KinderBuenoBrown3.bmp	 9.494023e+01	 24	 999000	 240	 999000	 999	 9.595803e+01	 0.00	 0.00	 44.00	 55	 5.01	 
cat_between_MRI_998	 2	 3	 Tortit.bmp	 9.694236e+01	 12	 999000	 120	 999000	 999	 9.796016e+01	 0.00	 0.00	 4.00	 19	 6.27	 
cat_between_MRI_998	 2	 3	 BisliGrill.bmp	 9.894461e+01	 22	 999000	 2	 1.192973e+00	 999	 9.996232e+01	 0.00	 0.00	 48.00	 6	 4.85	 
cat_between_MRI_998	 2	 3	 Mentos.bmp	 1.009469e+02	 22	 999000	 2	 1.193072e+00	 999	 1.019646e+02	 0.00	 0.00	 54.00	 58	 4.73	 
cat_between_MRI_998	 2	 3	 PesekZman.bmp	 1.039503e+02	 22	 999000	 2	 1.280609e+00	 999	 1.049680e+02	 0.00	 0.00	 49.00	 50	 4.83	 
cat_between_MRI_998	 2	 3	 ClickXLwhite4.bmp	 1.069537e+02	 22	 999000	 2	 1.207897e+00	 999	 1.079714e+02	 0.00	 0.00	 43.00	 45	 5.03	 
cat_between_MRI_998	 2	 3	 BabyDoll.bmp	 1.099403e+02	 12	 999000	 120	 999000	 999	 1.109580e+02	 0.00	 0.00	 3.00	 16	 6.59	 
cat_between_MRI_998	 2	 3	 Bounty.bmp	 1.119425e+02	 12	 999000	 120	 999000	 999	 1.129603e+02	 0.00	 0.00	 15.00	 34	 5.62	 
cat_between_MRI_998	 2	 3	 KinderBuenoWhite2.bmp	 1.149459e+02	 24	 999000	 240	 999000	 999	 1.159636e+02	 0.00	 0.00	 53.00	 37	 4.76	 
cat_between_MRI_998	 2	 3	 ClickBlackWhite3.bmp	 1.199516e+02	 12	 999000	 120	 999000	 999	 1.209693e+02	 0.00	 0.00	 19.00	 40	 5.55	 
cat_between_MRI_998	 2	 3	 ChocolateParaCookies5.bmp	 1.219369e+02	 24	 999000	 240	 999000	 999	 1.229549e+02	 0.00	 0.00	 45.00	 60	 4.96	 
cat_between_MRI_998	 2	 3	 HappyHippo.bmp	 1.249405e+02	 12	 999000	 120	 999000	 999	 1.259583e+02	 0.00	 0.00	 6.00	 25	 6.16	 
cat_between_MRI_998	 2	 3	 TapuchipsCrunch.bmp	 1.269428e+02	 24	 999000	 240	 999000	 999	 1.279605e+02	 0.00	 0.00	 57.00	 29	 4.35	 
cat_between_MRI_998	 2	 3	 Smarties.bmp	 1.289450e+02	 24	 999000	 240	 999000	 999	 1.299627e+02	 0.00	 0.00	 50.00	 26	 4.81	 
cat_between_MRI_998	 2	 3	 DoritosGrill.bmp	 1.319484e+02	 12	 999000	 120	 999000	 999	 1.329661e+02	 0.00	 0.00	 18.00	 51	 5.57	 
cat_between_MRI_998	 2	 3	 Loacker.bmp	 1.339507e+02	 24	 999000	 240	 999000	 999	 1.349683e+02	 0.00	 0.00	 55.00	 24	 4.68	 
cat_between_MRI_998	 2	 3	 WerthersOriginal.bmp	 1.369539e+02	 12	 999000	 120	 999000	 999	 1.379718e+02	 0.00	 0.00	 10.00	 53	 5.85	 
cat_between_MRI_998	 2	 3	 HappyHippo.bmp	 1.389396e+02	 12	 999000	 120	 999000	 999	 1.399572e+02	 0.00	 0.00	 6.00	 25	 6.16	 
cat_between_MRI_998	 2	 3	 Snickers.bmp	 1.409417e+02	 12	 999000	 120	 999000	 999	 1.419596e+02	 0.00	 0.00	 22.00	 7	 5.49	 
cat_between_MRI_998	 2	 3	 Tictac.bmp	 1.429440e+02	 11	 999000	 1	 1.096093e+00	 999	 1.439619e+02	 0.00	 0.00	 17.00	 49	 5.57	 
cat_between_MRI_998	 2	 3	 KifkefMaklot2.bmp	 1.449463e+02	 12	 999000	 120	 999000	 999	 1.459641e+02	 0.00	 0.00	 12.00	 59	 5.77	 
cat_between_MRI_998	 2	 3	 Halva2.bmp	 1.479496e+02	 11	 999000	 1	 1.087310e+00	 999	 1.489673e+02	 0.00	 0.00	 16.00	 17	 5.58	 
cat_between_MRI_998	 2	 3	 KashitSour.bmp	 1.499519e+02	 22	 999000	 2	 1.131279e+00	 999	 1.509697e+02	 0.00	 0.00	 51.00	 31	 4.81	 
cat_between_MRI_998	 2	 3	 BabyDoll.bmp	 1.519542e+02	 12	 999000	 120	 999000	 999	 1.529718e+02	 0.00	 0.00	 3.00	 16	 6.59	 
cat_between_MRI_998	 2	 3	 Mentos.bmp	 1.539397e+02	 22	 999000	 2	 1.209833e+00	 999	 1.549576e+02	 0.00	 0.00	 54.00	 58	 4.73	 
cat_between_MRI_998	 2	 3	 BambaSweet.bmp	 1.589453e+02	 12	 999000	 120	 999000	 999	 1.599631e+02	 0.00	 0.00	 20.00	 33	 5.51	 
cat_between_MRI_998	 2	 3	 Popco.bmp	 1.649521e+02	 11	 999000	 1	 1.091978e+00	 999	 1.659698e+02	 0.00	 0.00	 8.00	 38	 6.12	 
cat_between_MRI_998	 2	 3	 Smarties.bmp	 1.669374e+02	 24	 999000	 240	 999000	 999	 1.679554e+02	 0.00	 0.00	 50.00	 26	 4.81	 
cat_between_MRI_998	 2	 3	 Apropo.bmp	 1.729444e+02	 11	 999000	 1	 1.114398e+00	 999	 1.739621e+02	 0.00	 0.00	 9.00	 11	 6.04	 
cat_between_MRI_998	 2	 3	 ClickBlackWhite3.bmp	 1.749466e+02	 12	 999000	 120	 999000	 999	 1.759643e+02	 0.00	 0.00	 19.00	 40	 5.55	 
cat_between_MRI_998	 2	 3	 TapuchipsCrunch.bmp	 1.769488e+02	 24	 999000	 240	 999000	 999	 1.779664e+02	 0.00	 0.00	 57.00	 29	 4.35	 
cat_between_MRI_998	 2	 3	 Cheetos.bmp	 1.789511e+02	 24	 999000	 240	 999000	 999	 1.799686e+02	 0.00	 0.00	 42.00	 9	 5.04	 
cat_between_MRI_998	 2	 3	 Kitkat.bmp	 1.819543e+02	 24	 999000	 240	 999000	 999	 1.829723e+02	 0.00	 0.00	 58.00	 1	 4.34	 
cat_between_MRI_998	 2	 3	 ChocolateParaSucariotKoftzot2.bmp	 1.869434e+02	 24	 999000	 240	 999000	 999	 1.879609e+02	 0.00	 0.00	 40.00	 20	 5.06	 
cat_between_MRI_998	 2	 3	 ChocolateParaMilk3.bmp	 1.889457e+02	 11	 999000	 1	 1.053395e+00	 999	 1.899632e+02	 0.00	 0.00	 14.00	 21	 5.67	 
cat_between_MRI_998	 2	 3	 Hit.bmp	 1.909479e+02	 24	 999000	 240	 999000	 999	 1.919654e+02	 0.00	 0.00	 41.00	 23	 5.05	 
cat_between_MRI_998	 2	 3	 ChocolateParaCookies5.bmp	 1.929501e+02	 24	 999000	 240	 999000	 999	 1.939677e+02	 0.00	 0.00	 45.00	 60	 4.96	 
cat_between_MRI_998	 2	 3	 KinderBuenoBrown3.bmp	 1.949524e+02	 24	 999000	 240	 999000	 999	 1.959702e+02	 0.00	 0.00	 44.00	 55	 5.01	 
cat_between_MRI_998	 2	 3	 DoritosNatural.bmp	 1.969377e+02	 24	 999000	 240	 999000	 999	 1.979555e+02	 0.00	 0.00	 52.00	 3	 4.79	 
cat_between_MRI_998	 2	 3	 BisliOnion.bmp	 1.989402e+02	 12	 999000	 120	 999000	 999	 1.999577e+02	 0.00	 0.00	 5.00	 13	 6.16	 
cat_between_MRI_998	 2	 3	 ClickBalls5.bmp	 2.019436e+02	 22	 999000	 2	 1.165435e+00	 999	 2.029614e+02	 0.00	 0.00	 46.00	 36	 4.91	 
cat_between_MRI_998	 2	 3	 BambaNugat.bmp	 2.059480e+02	 24	 999000	 240	 999000	 999	 2.069656e+02	 0.00	 0.00	 47.00	 27	 4.85	 
cat_between_MRI_998	 2	 3	 PesekZman.bmp	 2.089513e+02	 22	 999000	 2	 1.192485e+00	 999	 2.099689e+02	 0.00	 0.00	 49.00	 50	 4.83	 
cat_between_MRI_998	 2	 3	 BisliGrill.bmp	 2.159428e+02	 22	 999000	 2	 1.310526e+00	 999	 2.169602e+02	 0.00	 0.00	 48.00	 6	 4.85	 
cat_between_MRI_998	 2	 3	 KinderBuenoWhite2.bmp	 2.179448e+02	 24	 999000	 240	 999000	 999	 2.189625e+02	 0.00	 0.00	 53.00	 37	 4.76	 
cat_between_MRI_998	 2	 3	 Tortit.bmp	 2.199471e+02	 12	 999000	 120	 999000	 999	 2.209647e+02	 0.00	 0.00	 4.00	 19	 6.27	 
cat_between_MRI_998	 2	 3	 Twix.bmp	 2.219493e+02	 12	 999000	 120	 999000	 999	 2.229673e+02	 0.00	 0.00	 7.00	 44	 6.13	 
cat_between_MRI_998	 2	 3	 Dubonim.bmp	 2.249528e+02	 11	 999000	 1	 1.111987e+00	 999	 2.259706e+02	 0.00	 0.00	 11.00	 47	 5.81	 
cat_between_MRI_998	 2	 3	 BagaleShtuhim.bmp	 2.279391e+02	 12	 999000	 120	 999000	 999	 2.289571e+02	 0.00	 0.00	 13.00	 57	 5.77	 
cat_between_MRI_998	 2	 3	 Mekupelet.bmp	 2.319439e+02	 24	 999000	 240	 999000	 999	 2.329615e+02	 0.00	 0.00	 39.00	 22	 5.06	 
cat_between_MRI_998	 2	 3	 ClickXLwhite4.bmp	 2.339461e+02	 22	 999000	 2	 1.172006e+00	 999	 2.349638e+02	 0.00	 0.00	 43.00	 45	 5.03	 
cat_between_MRI_998	 2	 3	 DoritosSourSpicy.bmp	 2.359484e+02	 24	 999000	 240	 999000	 999	 2.369660e+02	 0.00	 0.00	 56.00	 10	 4.64	 
cat_between_MRI_998	 2	 3	 Bounty.bmp	 2.389517e+02	 12	 999000	 120	 999000	 999	 2.399693e+02	 0.00	 0.00	 15.00	 34	 5.62	 
cat_between_MRI_998	 2	 3	 Tapuchips.bmp	 2.409541e+02	 12	 999000	 120	 999000	 999	 2.419716e+02	 0.00	 0.00	 21.00	 39	 5.51	 
