subjectID	order	RunNum	itemName	onsetTime	trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
cat_between_MRI_999	 1	 2	 Tortit.bmp	 7.296463e+01	 12	 999000	 120	 999000	 999	 7.398238e+01	 0.00	 0.00	 16.00	 19	 5.76	 
cat_between_MRI_999	 1	 2	 ClickXLwhite4.bmp	 7.496679e+01	 24	 999000	 240	 999000	 999	 7.598462e+01	 0.00	 0.00	 56.00	 37	 3.86	 
cat_between_MRI_999	 1	 2	 KinderBuenoWhite2.bmp	 7.696901e+01	 11	 999000	 1	 1.068075e+00	 999	 7.798683e+01	 0.00	 0.00	 7.00	 29	 6.42	 
cat_between_MRI_999	 1	 2	 Tapuchips.bmp	 7.895467e+01	 11	 999000	 1	 1.087605e+00	 999	 7.997242e+01	 0.00	 0.00	 15.00	 15	 5.76	 
cat_between_MRI_999	 1	 2	 SkittlesSour4.bmp	 8.095683e+01	 12	 999000	 120	 999000	 999	 8.197470e+01	 0.00	 0.00	 14.00	 8	 5.77	 
cat_between_MRI_999	 1	 2	 ChocolateParaMilk3.bmp	 8.496133e+01	 24	 999000	 240	 999000	 999	 8.597910e+01	 0.00	 0.00	 46.00	 3	 4.60	 
cat_between_MRI_999	 1	 2	 BisliPizza3.bmp	 8.896589e+01	 24	 999000	 240	 999000	 999	 8.998360e+01	 0.00	 0.00	 48.00	 30	 4.42	 
cat_between_MRI_999	 1	 2	 Kitkat.bmp	 9.195233e+01	 22	 999000	 2	 1.287328e+00	 999	 9.297038e+01	 0.00	 0.00	 45.00	 11	 4.61	 
cat_between_MRI_999	 1	 2	 DoritosNatural.bmp	 9.395483e+01	 24	 999000	 240	 999000	 999	 9.497254e+01	 0.00	 0.00	 54.00	 16	 4.18	 
cat_between_MRI_999	 1	 2	 CrunchBisquitWhite2.bmp	 9.695823e+01	 12	 999000	 120	 999000	 999	 9.797595e+01	 0.00	 0.00	 3.00	 9	 6.74	 
cat_between_MRI_999	 1	 2	 Cheetos.bmp	 9.996164e+01	 24	 999000	 240	 999000	 999	 1.009793e+02	 0.00	 0.00	 49.00	 49	 4.33	 
cat_between_MRI_999	 1	 2	 BambaNugat.bmp	 1.049672e+02	 11	 999000	 1	 1.120831e+00	 999	 1.059850e+02	 0.00	 0.00	 13.00	 50	 5.79	 
cat_between_MRI_999	 1	 2	 SkittlesFruits2.bmp	 1.079535e+02	 24	 999000	 240	 999000	 999	 1.089716e+02	 0.00	 0.00	 42.00	 45	 4.76	 
cat_between_MRI_999	 1	 2	 Bounty.bmp	 1.129595e+02	 12	 999000	 120	 999000	 999	 1.139772e+02	 0.00	 0.00	 8.00	 13	 6.26	 
cat_between_MRI_999	 1	 2	 Dubonim.bmp	 1.149617e+02	 24	 999000	 240	 999000	 999	 1.159796e+02	 0.00	 0.00	 43.00	 20	 4.68	 
cat_between_MRI_999	 1	 2	 Loacker.bmp	 1.169640e+02	 12	 999000	 120	 999000	 999	 1.179817e+02	 0.00	 0.00	 20.00	 17	 5.64	 
cat_between_MRI_999	 1	 2	 Smarties.bmp	 1.189662e+02	 12	 999000	 120	 999000	 999	 1.199840e+02	 0.00	 0.00	 9.00	 36	 6.22	 
cat_between_MRI_999	 1	 2	 BisliGrill.bmp	 1.209684e+02	 24	 999000	 240	 999000	 999	 1.219862e+02	 0.00	 0.00	 55.00	 26	 4.12	 
cat_between_MRI_999	 1	 2	 ClickBalls5.bmp	 1.239551e+02	 12	 999000	 120	 999000	 999	 1.249729e+02	 0.00	 0.00	 17.00	 44	 5.75	 
cat_between_MRI_999	 1	 2	 KinderJoy.bmp	 1.259575e+02	 12	 999000	 120	 999000	 999	 1.269752e+02	 0.00	 0.00	 4.00	 4	 6.64	 
cat_between_MRI_999	 1	 2	 KinderBuenoBrown3.bmp	 1.289608e+02	 12	 999000	 120	 999000	 999	 1.299785e+02	 0.00	 0.00	 5.00	 25	 6.61	 
cat_between_MRI_999	 1	 2	 Loacker.bmp	 1.319641e+02	 12	 999000	 120	 999000	 999	 1.329819e+02	 0.00	 0.00	 20.00	 17	 5.64	 
cat_between_MRI_999	 1	 2	 CrunchBisquitWhite2.bmp	 1.349675e+02	 12	 999000	 120	 999000	 999	 1.359853e+02	 0.00	 0.00	 3.00	 9	 6.74	 
cat_between_MRI_999	 1	 2	 TapuchipsCrunch.bmp	 1.369528e+02	 24	 999000	 240	 999000	 999	 1.379708e+02	 0.00	 0.00	 57.00	 28	 3.81	 
cat_between_MRI_999	 1	 2	 DoritosGrill.bmp	 1.409576e+02	 12	 999000	 120	 999000	 999	 1.419754e+02	 0.00	 0.00	 6.00	 32	 6.58	 
cat_between_MRI_999	 1	 2	 BisliPizza3.bmp	 1.439609e+02	 24	 999000	 240	 999000	 999	 1.449787e+02	 0.00	 0.00	 48.00	 30	 4.42	 
cat_between_MRI_999	 1	 2	 Tapuchips.bmp	 1.459632e+02	 11	 999000	 1	 1.089036e+00	 999	 1.469810e+02	 0.00	 0.00	 15.00	 15	 5.76	 
cat_between_MRI_999	 1	 2	 BagaleShtuhim.bmp	 1.479655e+02	 24	 999000	 240	 999000	 999	 1.489832e+02	 0.00	 0.00	 58.00	 18	 3.72	 
cat_between_MRI_999	 1	 2	 BambaSweet.bmp	 1.499677e+02	 22	 999000	 2	 1.182177e+00	 999	 1.509854e+02	 0.00	 0.00	 53.00	 40	 4.19	 
cat_between_MRI_999	 1	 2	 BisliOnion.bmp	 1.519529e+02	 12	 999000	 120	 999000	 999	 1.529710e+02	 0.00	 0.00	 22.00	 27	 5.54	 
cat_between_MRI_999	 1	 2	 ChocolateParaMilk3.bmp	 1.549566e+02	 24	 999000	 240	 999000	 999	 1.559744e+02	 0.00	 0.00	 46.00	 3	 4.60	 
cat_between_MRI_999	 1	 2	 SkittlesSour4.bmp	 1.569589e+02	 12	 999000	 120	 999000	 999	 1.579766e+02	 0.00	 0.00	 14.00	 8	 5.77	 
cat_between_MRI_999	 1	 2	 BambaNugat.bmp	 1.629656e+02	 11	 999000	 1	 1.067135e+00	 999	 1.639833e+02	 0.00	 0.00	 13.00	 50	 5.79	 
cat_between_MRI_999	 1	 2	 Popco.bmp	 1.669531e+02	 22	 999000	 2	 1.170277e+00	 999	 1.679712e+02	 0.00	 0.00	 50.00	 33	 4.24	 
cat_between_MRI_999	 1	 2	 KinderBuenoWhite2.bmp	 1.689556e+02	 11	 999000	 1	 1.127425e+00	 999	 1.699734e+02	 0.00	 0.00	 7.00	 29	 6.42	 
cat_between_MRI_999	 1	 2	 Dubonim.bmp	 1.739613e+02	 24	 999000	 240	 999000	 999	 1.749793e+02	 0.00	 0.00	 43.00	 20	 4.68	 
cat_between_MRI_999	 1	 2	 Mars.bmp	 1.769647e+02	 22	 999000	 2	 1.177437e+00	 999	 1.779824e+02	 0.00	 0.00	 47.00	 35	 4.44	 
cat_between_MRI_999	 1	 2	 CrunchBisquitBrown3.bmp	 1.849570e+02	 24	 999000	 240	 999000	 999	 1.859749e+02	 0.00	 0.00	 41.00	 59	 4.92	 
cat_between_MRI_999	 1	 2	 Cheetos.bmp	 1.869592e+02	 24	 999000	 240	 999000	 999	 1.879770e+02	 0.00	 0.00	 49.00	 49	 4.33	 
cat_between_MRI_999	 1	 2	 KinderJoy.bmp	 1.889614e+02	 12	 999000	 120	 999000	 999	 1.899792e+02	 0.00	 0.00	 4.00	 4	 6.64	 
cat_between_MRI_999	 1	 2	 Tortit.bmp	 1.909638e+02	 12	 999000	 120	 999000	 999	 1.919815e+02	 0.00	 0.00	 16.00	 19	 5.76	 
cat_between_MRI_999	 1	 2	 ClickBisquit2.bmp	 1.929661e+02	 24	 999000	 240	 999000	 999	 1.939837e+02	 0.00	 0.00	 39.00	 54	 5.02	 
cat_between_MRI_999	 1	 2	 HappyHippo.bmp	 1.949682e+02	 11	 999000	 1	 1.102121e+00	 999	 1.959860e+02	 0.00	 0.00	 18.00	 21	 5.69	 
cat_between_MRI_999	 1	 2	 Smarties.bmp	 1.969539e+02	 12	 999000	 120	 999000	 999	 1.979715e+02	 0.00	 0.00	 9.00	 36	 6.22	 
cat_between_MRI_999	 1	 2	 WerthersOriginal.bmp	 1.999572e+02	 12	 999000	 120	 999000	 999	 2.009749e+02	 0.00	 0.00	 11.00	 58	 5.95	 
cat_between_MRI_999	 1	 2	 ClickXLwhite4.bmp	 2.039616e+02	 24	 999000	 240	 999000	 999	 2.049794e+02	 0.00	 0.00	 56.00	 37	 3.86	 
cat_between_MRI_999	 1	 2	 Mekupelet.bmp	 2.069650e+02	 24	 999000	 240	 999000	 999	 2.079828e+02	 0.00	 0.00	 40.00	 22	 4.96	 
cat_between_MRI_999	 1	 2	 KashitSour.bmp	 2.089672e+02	 24	 999000	 240	 999000	 999	 2.099850e+02	 0.00	 0.00	 51.00	 7	 4.23	 
cat_between_MRI_999	 1	 2	 DoritosNatural.bmp	 2.129550e+02	 24	 999000	 240	 999000	 999	 2.139729e+02	 0.00	 0.00	 54.00	 16	 4.18	 
cat_between_MRI_999	 1	 2	 Bounty.bmp	 2.159585e+02	 12	 999000	 120	 999000	 999	 2.169762e+02	 0.00	 0.00	 8.00	 13	 6.26	 
cat_between_MRI_999	 1	 2	 GumiWine2.bmp	 2.179607e+02	 11	 999000	 1	 1.070524e+00	 999	 2.189784e+02	 0.00	 0.00	 12.00	 34	 5.89	 
cat_between_MRI_999	 1	 2	 Taami.bmp	 2.209640e+02	 12	 999000	 120	 999000	 999	 2.219818e+02	 0.00	 0.00	 21.00	 55	 5.55	 
cat_between_MRI_999	 1	 2	 Mentos.bmp	 2.229664e+02	 12	 999000	 120	 999000	 999	 2.239841e+02	 0.00	 0.00	 19.00	 60	 5.64	 
cat_between_MRI_999	 1	 2	 Bamba.bmp	 2.249686e+02	 22	 999000	 2	 1.173776e+00	 999	 2.259863e+02	 0.00	 0.00	 44.00	 51	 4.62	 
cat_between_MRI_999	 1	 2	 SkittlesFruits2.bmp	 2.269539e+02	 24	 999000	 240	 999000	 999	 2.279718e+02	 0.00	 0.00	 42.00	 45	 4.76	 
cat_between_MRI_999	 1	 2	 Kitkat.bmp	 2.289564e+02	 22	 999000	 2	 1.179082e+00	 999	 2.299741e+02	 0.00	 0.00	 45.00	 11	 4.61	 
cat_between_MRI_999	 1	 2	 GumiSnakes3.bmp	 2.329609e+02	 22	 999000	 2	 1.122875e+00	 999	 2.339787e+02	 0.00	 0.00	 52.00	 1	 4.22	 
cat_between_MRI_999	 1	 2	 Halva2.bmp	 2.349631e+02	 11	 999000	 1	 1.056952e+00	 999	 2.359809e+02	 0.00	 0.00	 10.00	 39	 6.15	 
cat_between_MRI_999	 1	 2	 BisliGrill.bmp	 2.379665e+02	 24	 999000	 240	 999000	 999	 2.389842e+02	 0.00	 0.00	 55.00	 26	 4.12	 
cat_between_MRI_999	 1	 2	 ClickBalls5.bmp	 2.409529e+02	 12	 999000	 120	 999000	 999	 2.419710e+02	 0.00	 0.00	 17.00	 44	 5.75	 
