subjectID	order	RunNum	itemName	onsetTime	trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
cat_between_MRI_998	 2	 4	 BisliGrill.bmp	 6.397204e+01	 22	 4.243790e+02	 220	 3.342294e+01	 98	 6.498983e+01	 33.33	 50.00	 48.00	 6	 4.85	 
cat_between_MRI_998	 2	 4	 WerthersOriginal.bmp	 7.296563e+01	 12	 999000	 120	 999000	 999	 7.398328e+01	 33.33	 50.00	 10.00	 53	 5.85	 
cat_between_MRI_998	 2	 4	 DoritosGrill.bmp	 7.496774e+01	 12	 999000	 120	 999000	 999	 7.598549e+01	 33.33	 50.00	 18.00	 51	 5.57	 
cat_between_MRI_998	 2	 4	 Snickers.bmp	 7.697001e+01	 12	 999000	 120	 999000	 999	 7.798768e+01	 33.33	 50.00	 22.00	 7	 5.49	 
cat_between_MRI_998	 2	 4	 Popco.bmp	 7.897216e+01	 11	 4.402708e+02	 110	 3.356873e+01	 98	 7.998996e+01	 50.00	 50.00	 8.00	 38	 6.12	 
cat_between_MRI_998	 2	 4	 ClickXLwhite4.bmp	 8.097455e+01	 22	 4.218577e+02	 220	 5.024259e+01	 98	 8.199230e+01	 50.00	 66.67	 43.00	 45	 5.03	 
cat_between_MRI_998	 2	 4	 Dubonim.bmp	 8.496231e+01	 11	 4.101176e+02	 110	 5.028419e+01	 98	 8.598006e+01	 66.67	 66.67	 11.00	 47	 5.81	 
cat_between_MRI_998	 2	 4	 Apropo.bmp	 8.896679e+01	 11	 3.896350e+02	 110	 6.669959e+01	 98	 8.998458e+01	 83.33	 66.67	 9.00	 11	 6.04	 
cat_between_MRI_998	 2	 4	 BisliOnion.bmp	 9.197015e+01	 12	 999000	 120	 999000	 999	 9.298794e+01	 83.33	 66.67	 5.00	 13	 6.16	 
cat_between_MRI_998	 2	 4	 Kitkat.bmp	 9.397238e+01	 24	 999000	 240	 999000	 999	 9.499017e+01	 83.33	 66.67	 58.00	 1	 4.34	 
cat_between_MRI_998	 2	 4	 Bounty.bmp	 9.697578e+01	 12	 999000	 120	 999000	 999	 9.799350e+01	 83.33	 66.67	 15.00	 34	 5.62	 
cat_between_MRI_998	 2	 4	 DoritosNatural.bmp	 9.996250e+01	 24	 999000	 240	 999000	 999	 1.009802e+02	 83.33	 66.67	 52.00	 3	 4.79	 
cat_between_MRI_998	 2	 4	 KinderBuenoWhite2.bmp	 1.049680e+02	 24	 999000	 240	 999000	 999	 1.059859e+02	 83.33	 66.67	 53.00	 37	 4.76	 
cat_between_MRI_998	 2	 4	 Smarties.bmp	 1.079715e+02	 24	 3.689367e+02	 24	 999000	 98	 1.089892e+02	 83.33	 66.67	 50.00	 26	 4.81	 
cat_between_MRI_998	 2	 4	 ChocolateParaMilk3.bmp	 1.129771e+02	 11	 6.673345e+02	 110	 8.351961e+01	 98	 1.139948e+02	 100.00	 66.67	 14.00	 21	 5.67	 
cat_between_MRI_998	 2	 4	 KashitSour.bmp	 1.149624e+02	 22	 4.739866e+02	 220	 6.682485e+01	 98	 1.159804e+02	 100.00	 83.33	 51.00	 31	 4.81	 
cat_between_MRI_998	 2	 4	 ClickBlackWhite3.bmp	 1.169649e+02	 12	 999000	 120	 999000	 999	 1.179826e+02	 100.00	 83.33	 19.00	 40	 5.55	 
cat_between_MRI_998	 2	 4	 HappyHippo.bmp	 1.189671e+02	 12	 999000	 120	 999000	 999	 1.199849e+02	 100.00	 83.33	 6.00	 25	 6.16	 
cat_between_MRI_998	 2	 4	 KinderBuenoBrown3.bmp	 1.209695e+02	 24	 999000	 240	 999000	 999	 1.219872e+02	 100.00	 83.33	 44.00	 55	 5.01	 
cat_between_MRI_998	 2	 4	 BambaNugat.bmp	 1.239728e+02	 24	 999000	 240	 999000	 999	 1.249905e+02	 100.00	 83.33	 47.00	 27	 4.85	 
cat_between_MRI_998	 2	 4	 ClickBalls5.bmp	 1.259750e+02	 22	 4.294244e+02	 220	 8.344938e+01	 98	 1.269927e+02	 100.00	 100.00	 46.00	 36	 4.91	 
cat_between_MRI_998	 2	 4	 Mentos.bmp	 1.289613e+02	 22	 4.990790e+02	 220	 1.002517e+02	 98	 1.299794e+02	 100.00	 116.67	 54.00	 58	 4.73	 
cat_between_MRI_998	 2	 4	 KifkefMaklot2.bmp	 1.319651e+02	 12	 999000	 120	 999000	 999	 1.329828e+02	 100.00	 116.67	 12.00	 59	 5.77	 
cat_between_MRI_998	 2	 4	 ChocolateParaSucariotKoftzot2.bmp	 1.349685e+02	 24	 8.279634e+02	 24	 999000	 98	 1.359861e+02	 100.00	 116.67	 40.00	 20	 5.06	 
cat_between_MRI_998	 2	 4	 Hit.bmp	 1.369707e+02	 24	 999000	 240	 999000	 999	 1.379885e+02	 100.00	 116.67	 41.00	 23	 5.05	 
cat_between_MRI_998	 2	 4	 Kitkat.bmp	 1.409752e+02	 24	 9.412505e+02	 24	 999000	 98	 1.419930e+02	 100.00	 116.67	 58.00	 1	 4.34	 
cat_between_MRI_998	 2	 4	 ChocolateParaMilk3.bmp	 1.439616e+02	 11	 4.347908e+02	 110	 1.000511e+02	 98	 1.449797e+02	 116.67	 116.67	 14.00	 21	 5.67	 
cat_between_MRI_998	 2	 4	 Snickers.bmp	 1.459642e+02	 12	 999000	 120	 999000	 999	 1.469819e+02	 116.67	 116.67	 22.00	 7	 5.49	 
cat_between_MRI_998	 2	 4	 ClickBalls5.bmp	 1.479664e+02	 22	 4.540242e+02	 220	 1.170158e+02	 98	 1.489841e+02	 116.67	 133.33	 46.00	 36	 4.91	 
cat_between_MRI_998	 2	 4	 Loacker.bmp	 1.499686e+02	 24	 999000	 240	 999000	 999	 1.509864e+02	 116.67	 133.33	 55.00	 24	 4.68	 
cat_between_MRI_998	 2	 4	 Cheetos.bmp	 1.519709e+02	 24	 4.015736e+02	 24	 999000	 98	 1.529887e+02	 116.67	 133.33	 42.00	 9	 5.04	 
cat_between_MRI_998	 2	 4	 WerthersOriginal.bmp	 1.549742e+02	 12	 999000	 120	 999000	 999	 1.559920e+02	 116.67	 133.33	 10.00	 53	 5.85	 
cat_between_MRI_998	 2	 4	 Twix.bmp	 1.569764e+02	 12	 999000	 120	 999000	 999	 1.579942e+02	 116.67	 133.33	 7.00	 44	 6.13	 
cat_between_MRI_998	 2	 4	 BabyDoll.bmp	 1.629666e+02	 12	 999000	 120	 999000	 999	 1.639843e+02	 116.67	 133.33	 3.00	 16	 6.59	 
cat_between_MRI_998	 2	 4	 ClickXLwhite4.bmp	 1.669710e+02	 22	 4.894133e+02	 220	 1.334575e+02	 98	 1.679888e+02	 116.67	 150.00	 43.00	 45	 5.03	 
cat_between_MRI_998	 2	 4	 Popco.bmp	 1.689733e+02	 11	 5.031676e+02	 110	 1.168425e+02	 98	 1.699912e+02	 133.33	 150.00	 8.00	 38	 6.12	 
cat_between_MRI_998	 2	 4	 Halva2.bmp	 1.739622e+02	 11	 4.662141e+02	 110	 1.334266e+02	 98	 1.749800e+02	 150.00	 150.00	 16.00	 17	 5.58	 
cat_between_MRI_998	 2	 4	 Smarties.bmp	 1.769657e+02	 24	 999000	 240	 999000	 999	 1.779834e+02	 150.00	 150.00	 50.00	 26	 4.81	 
cat_between_MRI_998	 2	 4	 Tictac.bmp	 1.849746e+02	 11	 4.458484e+02	 110	 1.501958e+02	 98	 1.859926e+02	 166.67	 150.00	 17.00	 49	 5.57	 
cat_between_MRI_998	 2	 4	 DoritosNatural.bmp	 1.869768e+02	 24	 999000	 240	 999000	 999	 1.879946e+02	 166.67	 150.00	 52.00	 3	 4.79	 
cat_between_MRI_998	 2	 4	 KinderBuenoBrown3.bmp	 1.889621e+02	 24	 999000	 240	 999000	 999	 1.899801e+02	 166.67	 150.00	 44.00	 55	 5.01	 
cat_between_MRI_998	 2	 4	 Apropo.bmp	 1.909647e+02	 11	 4.797738e+02	 110	 1.668314e+02	 98	 1.919824e+02	 183.33	 150.00	 9.00	 11	 6.04	 
cat_between_MRI_998	 2	 4	 KinderBuenoWhite2.bmp	 1.929670e+02	 24	 999000	 240	 999000	 999	 1.939847e+02	 183.33	 150.00	 53.00	 37	 4.76	 
cat_between_MRI_998	 2	 4	 BambaSweet.bmp	 1.949691e+02	 12	 999000	 120	 999000	 999	 1.959869e+02	 183.33	 150.00	 20.00	 33	 5.51	 
cat_between_MRI_998	 2	 4	 Bounty.bmp	 1.969715e+02	 12	 999000	 120	 999000	 999	 1.979892e+02	 183.33	 150.00	 15.00	 34	 5.62	 
cat_between_MRI_998	 2	 4	 BambaNugat.bmp	 1.999750e+02	 24	 999000	 240	 999000	 999	 2.009926e+02	 183.33	 150.00	 47.00	 27	 4.85	 
cat_between_MRI_998	 2	 4	 Tortit.bmp	 2.039623e+02	 12	 999000	 120	 999000	 999	 2.049804e+02	 183.33	 150.00	 4.00	 19	 6.27	 
cat_between_MRI_998	 2	 4	 DoritosGrill.bmp	 2.069660e+02	 12	 999000	 120	 999000	 999	 2.079838e+02	 183.33	 150.00	 18.00	 51	 5.57	 
cat_between_MRI_998	 2	 4	 BisliGrill.bmp	 2.089683e+02	 22	 5.001608e+02	 220	 1.501352e+02	 98	 2.099861e+02	 183.33	 166.67	 48.00	 6	 4.85	 
cat_between_MRI_998	 2	 4	 BisliOnion.bmp	 2.129727e+02	 12	 999000	 120	 999000	 999	 2.139905e+02	 183.33	 166.67	 5.00	 13	 6.16	 
cat_between_MRI_998	 2	 4	 ClickBlackWhite3.bmp	 2.159761e+02	 12	 999000	 120	 999000	 999	 2.169938e+02	 183.33	 166.67	 19.00	 40	 5.55	 
cat_between_MRI_998	 2	 4	 BagaleShtuhim.bmp	 2.179614e+02	 12	 999000	 120	 999000	 999	 2.189794e+02	 183.33	 166.67	 13.00	 57	 5.77	 
cat_between_MRI_998	 2	 4	 HappyHippo.bmp	 2.209647e+02	 12	 999000	 120	 999000	 999	 2.219826e+02	 183.33	 166.67	 6.00	 25	 6.16	 
cat_between_MRI_998	 2	 4	 KashitSour.bmp	 2.229672e+02	 22	 5.252000e+02	 220	 1.668546e+02	 98	 2.239851e+02	 183.33	 183.33	 51.00	 31	 4.81	 
cat_between_MRI_998	 2	 4	 Tapuchips.bmp	 2.249695e+02	 12	 999000	 120	 999000	 999	 2.259873e+02	 183.33	 183.33	 21.00	 39	 5.51	 
cat_between_MRI_998	 2	 4	 TapuchipsCrunch.bmp	 2.269717e+02	 24	 999000	 240	 999000	 999	 2.279896e+02	 183.33	 183.33	 57.00	 29	 4.35	 
cat_between_MRI_998	 2	 4	 Mekupelet.bmp	 2.289740e+02	 24	 999000	 240	 999000	 999	 2.299917e+02	 183.33	 183.33	 39.00	 22	 5.06	 
cat_between_MRI_998	 2	 4	 ChocolateParaCookies5.bmp	 2.329785e+02	 24	 999000	 240	 999000	 999	 2.339963e+02	 183.33	 183.33	 45.00	 60	 4.96	 
cat_between_MRI_998	 2	 4	 PesekZman.bmp	 2.349641e+02	 22	 5.363758e+02	 220	 1.833615e+02	 98	 2.359818e+02	 183.33	 200.00	 49.00	 50	 4.83	 
cat_between_MRI_998	 2	 4	 DoritosSourSpicy.bmp	 2.379675e+02	 24	 999000	 240	 999000	 999	 2.389852e+02	 183.33	 200.00	 56.00	 10	 4.64	 
cat_between_MRI_998	 2	 4	 Dubonim.bmp	 2.409708e+02	 11	 5.535865e+02	 110	 1.836310e+02	 98	 2.419886e+02	 200.00	 200.00	 11.00	 47	 5.81	 
