subjectID	order	RunNum	itemName	onsetTime	trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
cat_between_MRI_998	 2	 2	 BisliGrill.bmp	 1.239579e+02	 22	 999000	 2	 1.464694e+00	 999	 1.249761e+02	 0.00	 0.00	 48.00	 6	 4.85	 
cat_between_MRI_998	 2	 2	 Kitkat.bmp	 1.259605e+02	 24	 999000	 240	 999000	 999	 1.269783e+02	 0.00	 0.00	 58.00	 1	 4.34	 
cat_between_MRI_998	 2	 2	 DoritosSourSpicy.bmp	 1.289638e+02	 24	 999000	 240	 999000	 999	 1.299816e+02	 0.00	 0.00	 56.00	 10	 4.64	 
cat_between_MRI_998	 2	 2	 Popco.bmp	 1.319673e+02	 11	 999000	 1	 1.135209e+00	 999	 1.329851e+02	 0.00	 0.00	 8.00	 38	 6.12	 
cat_between_MRI_998	 2	 2	 KinderBuenoBrown3.bmp	 1.349707e+02	 24	 999000	 240	 999000	 999	 1.359884e+02	 0.00	 0.00	 44.00	 55	 5.01	 
cat_between_MRI_998	 2	 2	 Dubonim.bmp	 1.369729e+02	 11	 999000	 1	 1.178362e+00	 999	 1.379908e+02	 0.00	 0.00	 11.00	 47	 5.81	 
cat_between_MRI_998	 2	 2	 Halva2.bmp	 1.409607e+02	 11	 999000	 1	 1.164546e+00	 999	 1.419785e+02	 0.00	 0.00	 16.00	 17	 5.58	 
cat_between_MRI_998	 2	 2	 Snickers.bmp	 1.439641e+02	 12	 999000	 120	 999000	 999	 1.449818e+02	 0.00	 0.00	 22.00	 7	 5.49	 
cat_between_MRI_998	 2	 2	 Tictac.bmp	 1.459664e+02	 11	 999000	 1	 1.025158e+00	 999	 1.469840e+02	 0.00	 0.00	 17.00	 49	 5.57	 
cat_between_MRI_998	 2	 2	 WerthersOriginal.bmp	 1.479686e+02	 12	 999000	 120	 999000	 999	 1.489863e+02	 0.00	 0.00	 10.00	 53	 5.85	 
cat_between_MRI_998	 2	 2	 PesekZman.bmp	 1.499708e+02	 22	 999000	 2	 1.160142e+00	 999	 1.509886e+02	 0.00	 0.00	 49.00	 50	 4.83	 
cat_between_MRI_998	 2	 2	 DoritosGrill.bmp	 1.519730e+02	 12	 999000	 120	 999000	 999	 1.529910e+02	 0.00	 0.00	 18.00	 51	 5.57	 
cat_between_MRI_998	 2	 2	 Bounty.bmp	 1.549598e+02	 12	 999000	 120	 999000	 999	 1.559775e+02	 0.00	 0.00	 15.00	 34	 5.62	 
cat_between_MRI_998	 2	 2	 KinderBuenoWhite2.bmp	 1.569621e+02	 24	 999000	 240	 999000	 999	 1.579798e+02	 0.00	 0.00	 53.00	 37	 4.76	 
cat_between_MRI_998	 2	 2	 BambaSweet.bmp	 1.629688e+02	 12	 999000	 120	 999000	 999	 1.639865e+02	 0.00	 0.00	 20.00	 33	 5.51	 
cat_between_MRI_998	 2	 2	 DoritosNatural.bmp	 1.669732e+02	 24	 999000	 240	 999000	 999	 1.679910e+02	 0.00	 0.00	 52.00	 3	 4.79	 
cat_between_MRI_998	 2	 2	 TapuchipsCrunch.bmp	 1.689585e+02	 24	 999000	 240	 999000	 999	 1.699766e+02	 0.00	 0.00	 57.00	 29	 4.35	 
cat_between_MRI_998	 2	 2	 Cheetos.bmp	 1.739645e+02	 24	 999000	 240	 999000	 999	 1.749822e+02	 0.00	 0.00	 42.00	 9	 5.04	 
cat_between_MRI_998	 2	 2	 ClickBalls5.bmp	 1.769678e+02	 22	 999000	 2	 1.180303e+00	 999	 1.779856e+02	 0.00	 0.00	 46.00	 36	 4.91	 
cat_between_MRI_998	 2	 2	 Tortit.bmp	 1.849602e+02	 12	 999000	 120	 999000	 999	 1.859779e+02	 0.00	 0.00	 4.00	 19	 6.27	 
cat_between_MRI_998	 2	 2	 BabyDoll.bmp	 1.869625e+02	 12	 999000	 120	 999000	 999	 1.879801e+02	 0.00	 0.00	 3.00	 16	 6.59	 
cat_between_MRI_998	 2	 2	 HappyHippo.bmp	 1.889647e+02	 12	 999000	 120	 999000	 999	 1.899824e+02	 0.00	 0.00	 6.00	 25	 6.16	 
cat_between_MRI_998	 2	 2	 Tapuchips.bmp	 1.909668e+02	 12	 999000	 120	 999000	 999	 1.919846e+02	 0.00	 0.00	 21.00	 39	 5.51	 
cat_between_MRI_998	 2	 2	 ClickBlackWhite3.bmp	 1.929690e+02	 12	 999000	 120	 999000	 999	 1.939869e+02	 0.00	 0.00	 19.00	 40	 5.55	 
cat_between_MRI_998	 2	 2	 Apropo.bmp	 1.949713e+02	 11	 999000	 1	 1.083725e+00	 999	 1.959891e+02	 0.00	 0.00	 9.00	 11	 6.04	 
cat_between_MRI_998	 2	 2	 ChocolateParaSucariotKoftzot2.bmp	 1.969736e+02	 24	 999000	 240	 999000	 999	 1.979914e+02	 0.00	 0.00	 40.00	 20	 5.06	 
cat_between_MRI_998	 2	 2	 BagaleShtuhim.bmp	 1.999604e+02	 12	 999000	 120	 999000	 999	 2.009780e+02	 0.00	 0.00	 13.00	 57	 5.77	 
cat_between_MRI_998	 2	 2	 BambaNugat.bmp	 2.039648e+02	 24	 999000	 240	 999000	 999	 2.049825e+02	 0.00	 0.00	 47.00	 27	 4.85	 
cat_between_MRI_998	 2	 2	 Twix.bmp	 2.069681e+02	 12	 999000	 120	 999000	 999	 2.079859e+02	 0.00	 0.00	 7.00	 44	 6.13	 
cat_between_MRI_998	 2	 2	 Mentos.bmp	 2.089705e+02	 22	 999000	 2	 1.297079e+00	 999	 2.099882e+02	 0.00	 0.00	 54.00	 58	 4.73	 
cat_between_MRI_998	 2	 2	 ChocolateParaCookies5.bmp	 2.129749e+02	 24	 999000	 240	 999000	 999	 2.139927e+02	 0.00	 0.00	 45.00	 60	 4.96	 
cat_between_MRI_998	 2	 2	 KashitSour.bmp	 2.159616e+02	 22	 999000	 2	 1.286906e+00	 999	 2.169793e+02	 0.00	 0.00	 51.00	 31	 4.81	 
cat_between_MRI_998	 2	 2	 Loacker.bmp	 2.179638e+02	 24	 999000	 240	 999000	 999	 2.189816e+02	 0.00	 0.00	 55.00	 24	 4.68	 
cat_between_MRI_998	 2	 2	 Mekupelet.bmp	 2.209674e+02	 24	 999000	 240	 999000	 999	 2.219849e+02	 0.00	 0.00	 39.00	 22	 5.06	 
cat_between_MRI_998	 2	 2	 Smarties.bmp	 2.229695e+02	 24	 999000	 240	 999000	 999	 2.239872e+02	 0.00	 0.00	 50.00	 26	 4.81	 
cat_between_MRI_998	 2	 2	 Hit.bmp	 2.249717e+02	 24	 999000	 240	 999000	 999	 2.259894e+02	 0.00	 0.00	 41.00	 23	 5.05	 
cat_between_MRI_998	 2	 2	 ClickXLwhite4.bmp	 2.269739e+02	 22	 999000	 2	 1.179804e+00	 999	 2.279917e+02	 0.00	 0.00	 43.00	 45	 5.03	 
cat_between_MRI_998	 2	 2	 BisliGrill.bmp	 2.289594e+02	 22	 999000	 2	 1.312448e+00	 999	 2.299773e+02	 0.00	 0.00	 48.00	 6	 4.85	 
cat_between_MRI_998	 2	 2	 Kitkat.bmp	 2.329640e+02	 24	 999000	 240	 999000	 999	 2.339818e+02	 0.00	 0.00	 58.00	 1	 4.34	 
cat_between_MRI_998	 2	 2	 KifkefMaklot2.bmp	 2.349660e+02	 12	 999000	 120	 999000	 999	 2.359838e+02	 0.00	 0.00	 12.00	 59	 5.77	 
cat_between_MRI_998	 2	 2	 ChocolateParaMilk3.bmp	 2.379694e+02	 11	 999000	 1	 1.075899e+00	 999	 2.389871e+02	 0.00	 0.00	 14.00	 21	 5.67	 
cat_between_MRI_998	 2	 2	 BisliOnion.bmp	 2.409728e+02	 12	 999000	 120	 999000	 999	 2.419904e+02	 0.00	 0.00	 5.00	 13	 6.16	 
