subjectID	order	RunNum	itemName	onsetTime	trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
cat_between_MRI_998	 2	 2	 Cheetos.bmp	 6.389139e+01	 24	 999000	 240	 999000	 999	 6.490861e+01	 0.00	 100.00	 42.00	 9	 5.04	 
cat_between_MRI_998	 2	 2	 BagaleShtuhim.bmp	 6.689557e+01	 12	 999000	 120	 999000	 999	 6.791246e+01	 0.00	 100.00	 13.00	 57	 5.77	 
cat_between_MRI_998	 2	 2	 ClickBalls5.bmp	 7.389822e+01	 22	 999000	 2	 1.000965e+02	 999	 7.490377e+01	 0.00	 50.00	 46.00	 36	 4.91	 
cat_between_MRI_998	 2	 2	 BambaNugat.bmp	 7.690742e+01	 24	 999000	 240	 999000	 999	 7.792359e+01	 0.00	 50.00	 47.00	 27	 4.85	 
cat_between_MRI_998	 2	 2	 KashitSour.bmp	 8.689584e+01	 22	 999000	 2	 5.010073e+01	 999	 8.790123e+01	 0.00	 0.00	 51.00	 31	 4.81	 
cat_between_MRI_998	 2	 2	 Mentos.bmp	 8.889671e+01	 22	 999000	 2	 5.365960e-01	 999	 8.990446e+01	 0.00	 0.00	 54.00	 58	 4.73	 
cat_between_MRI_998	 2	 2	 Dubonim.bmp	 9.089607e+01	 11	 999000	 1	 4.206640e-01	 999	 9.190616e+01	 0.00	 0.00	 11.00	 47	 5.81	 
cat_between_MRI_998	 2	 2	 ClickBlackWhite3.bmp	 9.289678e+01	 12	 999000	 120	 999000	 999	 9.390794e+01	 0.00	 0.00	 19.00	 40	 5.55	 
cat_between_MRI_998	 2	 2	 WerthersOriginal.bmp	 9.489323e+01	 12	 999000	 120	 999000	 999	 9.591070e+01	 0.00	 0.00	 10.00	 53	 5.85	 
cat_between_MRI_998	 2	 2	 Hit.bmp	 9.689489e+01	 24	 999000	 240	 999000	 999	 9.791678e+01	 0.00	 0.00	 41.00	 23	 5.05	 
cat_between_MRI_998	 2	 2	 ChocolateParaMilk3.bmp	 9.889787e+01	 11	 999000	 1	 5.504820e-01	 999	 9.991454e+01	 0.00	 0.00	 14.00	 21	 5.67	 
cat_between_MRI_998	 2	 2	 Mekupelet.bmp	 1.008970e+02	 24	 999000	 240	 999000	 999	 1.019125e+02	 0.00	 0.00	 39.00	 22	 5.06	 
cat_between_MRI_998	 2	 2	 PesekZman.bmp	 1.038970e+02	 22	 999000	 2	 4.945140e-01	 999	 1.049052e+02	 0.00	 0.00	 49.00	 50	 4.83	 
cat_between_MRI_998	 2	 2	 ChocolateParaSucariotKoftzot2.bmp	 1.068981e+02	 24	 999000	 240	 999000	 999	 1.079078e+02	 0.00	 0.00	 40.00	 20	 5.06	 
cat_between_MRI_998	 2	 2	 ClickXLwhite4.bmp	 1.098928e+02	 22	 999000	 2	 5.032890e-01	 999	 1.109112e+02	 0.00	 0.00	 43.00	 45	 5.03	 
cat_between_MRI_998	 2	 2	 KinderBuenoWhite2.bmp	 1.118961e+02	 24	 999000	 240	 999000	 999	 1.129173e+02	 0.00	 0.00	 53.00	 37	 4.76	 
cat_between_MRI_998	 2	 2	 Tortit.bmp	 1.148977e+02	 12	 999000	 120	 999000	 999	 1.159140e+02	 0.00	 0.00	 4.00	 19	 6.27	 
cat_between_MRI_998	 2	 2	 Bounty.bmp	 1.198977e+02	 12	 999000	 120	 999000	 999	 1.209059e+02	 0.00	 0.00	 15.00	 34	 5.62	 
cat_between_MRI_998	 2	 2	 Kitkat.bmp	 1.218979e+02	 24	 1.439972e+03	 240	 999000	 114	 1.229080e+02	 0.00	 0.00	 58.00	 1	 4.34	 
cat_between_MRI_998	 2	 2	 HappyHippo.bmp	 1.248931e+02	 12	 1.428743e+03	 120	 999000	 115	 1.259110e+02	 0.00	 0.00	 6.00	 25	 6.16	 
cat_between_MRI_998	 2	 2	 Halva2.bmp	 1.268954e+02	 11	 1.338440e+03	 1	 4.116140e-01	 99	 1.279134e+02	 0.00	 0.00	 16.00	 17	 5.58	 
cat_between_MRI_998	 2	 2	 ChocolateParaCookies5.bmp	 1.288982e+02	 24	 1.436568e+02	 24	 999000	 98	 1.299145e+02	 0.00	 0.00	 45.00	 60	 4.96	 
cat_between_MRI_998	 2	 2	 BambaNugat.bmp	 1.318977e+02	 24	 1.472150e+03	 240	 999000	 118	 1.329141e+02	 0.00	 0.00	 47.00	 27	 4.85	 
cat_between_MRI_998	 2	 2	 Halva2.bmp	 1.338975e+02	 11	 1.160301e+03	 1	 4.295670e-01	 68	 1.349041e+02	 0.00	 0.00	 16.00	 17	 5.58	 
cat_between_MRI_998	 2	 2	 BisliGrill.bmp	 1.368978e+02	 22	 999000	 2	 5.723750e-01	 999	 1.379079e+02	 0.00	 0.00	 48.00	 6	 4.85	 
cat_between_MRI_998	 2	 2	 Hit.bmp	 1.388926e+02	 24	 999000	 240	 999000	 999	 1.398975e+02	 0.00	 0.00	 41.00	 23	 5.05	 
cat_between_MRI_998	 2	 2	 ChocolateParaMilk3.bmp	 1.408965e+02	 11	 1.161401e+03	 1	 4.164000e-01	 39	 1.419130e+02	 0.00	 0.00	 14.00	 21	 5.67	 
cat_between_MRI_998	 2	 2	 ClickBalls5.bmp	 1.428970e+02	 22	 7.208188e+02	 2	 5.246210e-01	 82	 1.439146e+02	 0.00	 0.00	 46.00	 36	 4.91	 
cat_between_MRI_998	 2	 2	 Dubonim.bmp	 1.448984e+02	 11	 1.351472e+03	 1	 4.178750e-01	 110	 1.459153e+02	 0.00	 0.00	 11.00	 47	 5.81	 
cat_between_MRI_998	 2	 2	 DoritosGrill.bmp	 1.478994e+02	 12	 999000	 120	 999000	 999	 1.489158e+02	 0.00	 0.00	 18.00	 51	 5.57	 
cat_between_MRI_998	 2	 2	 KinderBuenoWhite2.bmp	 1.498983e+02	 24	 999000	 240	 999000	 999	 1.509062e+02	 0.00	 0.00	 53.00	 37	 4.76	 
cat_between_MRI_998	 2	 2	 Twix.bmp	 1.518982e+02	 12	 999000	 120	 999000	 999	 1.529080e+02	 0.00	 0.00	 7.00	 44	 6.13	 
cat_between_MRI_998	 2	 2	 Loacker.bmp	 1.538930e+02	 24	 1.348881e+03	 240	 999000	 110	 1.548984e+02	 0.00	 0.00	 55.00	 24	 4.68	 
cat_between_MRI_998	 2	 2	 Bounty.bmp	 1.588987e+02	 12	 999000	 120	 999000	 999	 1.599154e+02	 0.00	 0.00	 15.00	 34	 5.62	 
cat_between_MRI_998	 2	 2	 Popco.bmp	 1.648987e+02	 11	 1.335191e+03	 1	 4.190850e-01	 115	 1.659057e+02	 0.00	 0.00	 8.00	 38	 6.12	 
cat_between_MRI_998	 2	 2	 Tapuchips.bmp	 1.668988e+02	 12	 6.950818e+02	 120	 999000	 115	 1.679088e+02	 0.00	 0.00	 21.00	 39	 5.51	 
cat_between_MRI_998	 2	 2	 ChocolateParaSucariotKoftzot2.bmp	 1.728972e+02	 24	 999000	 240	 999000	 999	 1.739151e+02	 0.00	 0.00	 40.00	 20	 5.06	 
cat_between_MRI_998	 2	 2	 Smarties.bmp	 1.749025e+02	 24	 999000	 240	 999000	 999	 1.759151e+02	 0.00	 0.00	 50.00	 26	 4.81	 
cat_between_MRI_998	 2	 2	 ClickXLwhite4.bmp	 1.768987e+02	 22	 999000	 2	 4.946130e-01	 999	 1.779150e+02	 0.00	 0.00	 43.00	 45	 5.03	 
cat_between_MRI_998	 2	 2	 Mentos.bmp	 1.788992e+02	 22	 999000	 2	 5.389680e-01	 999	 1.799047e+02	 0.00	 0.00	 54.00	 58	 4.73	 
cat_between_MRI_998	 2	 2	 DoritosSourSpicy.bmp	 1.818904e+02	 24	 999000	 240	 999000	 999	 1.828991e+02	 0.00	 0.00	 56.00	 10	 4.64	 
cat_between_MRI_998	 2	 2	 ChocolateParaCookies5.bmp	 1.868967e+02	 24	 999000	 240	 999000	 999	 1.879145e+02	 0.00	 0.00	 45.00	 60	 4.96	 
cat_between_MRI_998	 2	 2	 BagaleShtuhim.bmp	 1.888992e+02	 12	 999000	 120	 999000	 999	 1.899156e+02	 0.00	 0.00	 13.00	 57	 5.77	 
cat_between_MRI_998	 2	 2	 WerthersOriginal.bmp	 1.908993e+02	 12	 999000	 120	 999000	 999	 1.919154e+02	 0.00	 0.00	 10.00	 53	 5.85	 
cat_between_MRI_998	 2	 2	 BabyDoll.bmp	 1.928994e+02	 12	 999000	 120	 999000	 999	 1.939045e+02	 0.00	 0.00	 3.00	 16	 6.59	 
cat_between_MRI_998	 2	 2	 Kitkat.bmp	 1.948994e+02	 24	 999000	 240	 999000	 999	 1.959068e+02	 0.00	 0.00	 58.00	 1	 4.34	 
cat_between_MRI_998	 2	 2	 KashitSour.bmp	 1.968907e+02	 22	 999000	 2	 5.744100e-01	 999	 1.978995e+02	 0.00	 0.00	 51.00	 31	 4.81	 
cat_between_MRI_998	 2	 2	 Apropo.bmp	 1.988930e+02	 11	 999000	 1	 4.160690e-01	 999	 1.998995e+02	 0.00	 0.00	 9.00	 11	 6.04	 
cat_between_MRI_998	 2	 2	 HappyHippo.bmp	 2.018967e+02	 12	 999000	 120	 999000	 999	 2.029148e+02	 0.00	 0.00	 6.00	 25	 6.16	 
cat_between_MRI_998	 2	 2	 TapuchipsCrunch.bmp	 2.058995e+02	 24	 999000	 240	 999000	 999	 2.069159e+02	 0.00	 0.00	 57.00	 29	 4.35	 
cat_between_MRI_998	 2	 2	 Mekupelet.bmp	 2.088996e+02	 24	 999000	 240	 999000	 999	 2.099052e+02	 0.00	 0.00	 39.00	 22	 5.06	 
cat_between_MRI_998	 2	 2	 KifkefMaklot2.bmp	 2.158958e+02	 12	 999000	 120	 999000	 999	 2.169140e+02	 0.00	 0.00	 12.00	 59	 5.77	 
cat_between_MRI_998	 2	 2	 Tortit.bmp	 2.178983e+02	 12	 999000	 120	 999000	 999	 2.189157e+02	 0.00	 0.00	 4.00	 19	 6.27	 
cat_between_MRI_998	 2	 2	 ClickBlackWhite3.bmp	 2.199001e+02	 12	 999000	 120	 999000	 999	 2.209162e+02	 0.00	 0.00	 19.00	 40	 5.55	 
cat_between_MRI_998	 2	 2	 BambaSweet.bmp	 2.219002e+02	 12	 999000	 120	 999000	 999	 2.229163e+02	 0.00	 0.00	 20.00	 33	 5.51	 
cat_between_MRI_998	 2	 2	 Snickers.bmp	 2.249001e+02	 12	 999000	 120	 999000	 999	 2.259069e+02	 0.00	 0.00	 22.00	 7	 5.49	 
cat_between_MRI_998	 2	 2	 KinderBuenoBrown3.bmp	 2.278927e+02	 24	 999000	 240	 999000	 999	 2.289004e+02	 0.00	 0.00	 44.00	 55	 5.01	 
cat_between_MRI_998	 2	 2	 Tictac.bmp	 2.318970e+02	 11	 999000	 1	 4.197120e-01	 999	 2.329144e+02	 0.00	 0.00	 17.00	 49	 5.57	 
cat_between_MRI_998	 2	 2	 Cheetos.bmp	 2.339008e+02	 24	 999000	 240	 999000	 999	 2.349167e+02	 0.00	 0.00	 42.00	 9	 5.04	 
cat_between_MRI_998	 2	 2	 DoritosNatural.bmp	 2.359003e+02	 24	 1.197553e+03	 240	 999000	 120	 2.369164e+02	 0.00	 0.00	 52.00	 3	 4.79	 
cat_between_MRI_998	 2	 2	 BisliOnion.bmp	 2.389005e+02	 12	 1.445410e+03	 120	 999000	 82	 2.399065e+02	 0.00	 0.00	 5.00	 13	 6.16	 
cat_between_MRI_998	 2	 2	 PesekZman.bmp	 2.408907e+02	 22	 999000	 2	 5.018920e-01	 999	 2.419006e+02	 0.00	 0.00	 49.00	 50	 4.83	 
